JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompAuxNum|CompAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|Montantdevise|Idevise
CA|Crédit Agricole||20170124|40100000|Fournisseurs|401ENS|ENS Sources|RDC-2017-005 FC|20170123|Paiement facture 2016-176|0|200,00|||20180316||
CA|Crédit Agricole||20170124|51200000|Banques|51214000|Crédit agricole|RDC-2017-005 |20170123|9178660  - Remise De Cheque  - |200,00|0|||20180316||
AC|Journal des achats||20170113|44500000|Etat - Taxes sur le chiffre d'affaires|44566000|TVA sur achats|D-2017-0048 FG|20170113|D-2017-0048 : cabinet bertolo frais honoraires 214,69e|35,78|0|||20180316||
AC|Journal des achats||20170120|44500000|Etat - Taxes sur le chiffre d'affaires|44566000|TVA sur achats|D-2017-0050 FG|20170120|D-2017-0050 : etiquette crit'air voiture 4,18e|0,48|0|||20180316||
AC|Journal des achats||20170120|60600000|Achats non stockés|60640000|Achats fournitures administatives|D-2017-0050 FG|20170120|D-2017-0050 : etiquette crit'air voiture 4,18e|3,70|0|||20180316||
AC|Journal des achats||20170113|40100000|Fournisseurs|401POSTE|POSTE|D-2017-0049 FG|20170113|D-2017-0049 : la poste decembre 225,46e|0|225,46|B||20180316||
AC|Journal des achats||20170113|40100000|Fournisseurs|401CAB|Cabinet d'avocats Bertolo|D-2017-0048 FG|20170113|D-2017-0048 : cabinet bertolo frais honoraires 214,69e|0|214,69|A||20180316||
AC|Journal des achats||20170113|62200000|Rémunérations d'intermédiaires et honoraires|62263000|honoraires juridiques|D-2017-0048 FG|20170113|D-2017-0048 : cabinet bertolo frais honoraires 214,69e|178,91|0|||20180316||
CA|Crédit Agricole||20170125|40100000|Fournisseurs|401DIVER|FOURNISSEUR DIVERS|D-2017-0033 FC|20161201|Virement Emis  - Web Boris Cailloux Facture 0203  - Facture 0203  - 26/01/2017  - |3000,00|0|||20180316||
CA|Crédit Agricole||20170125|51200000|Banques|51214000|Crédit agricole|D-2016-1140 FC|20170105|Virement Emis  - Web Baya Consulting Facture 2016  - Facture 201602176  - 26/01/2017  - |0|2450,00|||20180316||
CA|Crédit Agricole||20170125|41100000|Clients|411CAI|Caisse d'Epargen cote d'azur|2016-254 FC|20161006|Ce Caz Production Comptable 831-  - Virement En Votre Faveur  - 831-Bq00168998-1 -  |0|120,00|||20180316||
CA|Crédit Agricole||20170125|51200000|Banques|51214000|Crédit agricole|D-2017-0085 FC|20170101|Hotel On Booking.Com Amste 25/01  - Paiement Par Carte  - |0|375,00|||20180316||
CA|Crédit Agricole||20170125|51200000|Banques|51214000|Crédit agricole| ||Virement Unitair N°1702500014441  - Frais  - |0|0,21|||20180316||
CA|Crédit Agricole||20170125|51200000|Banques|51214000|Crédit agricole|D-2017-0033 FC|20161201|Virement Emis  - Web Boris Cailloux Facture 0203  - Facture 0203  - 26/01/2017  - |0|3000,00|||20180316||
CA|Crédit Agricole||20170125|62700000|Services bancaires et assimilés|627|Services bancaires et assimilés| ||Virement Unitair N°1702500014442  - Frais  - |0,21|0|||20180316||
CA|Crédit Agricole||20170125|40100000|Fournisseurs|401BAYA|Baya Consulting|D-2016-1140 FC|20170105|Virement Emis  - Web Baya Consulting Facture 2016  - Facture 201602176  - 26/01/2017  - |2450,00|0|A||20180316||
CA|Crédit Agricole||20170125|40100000|Fournisseurs|401BOO|Booking|D-2017-0085 FC|20170101|Hotel On Booking.Com Amste 25/01  - Paiement Par Carte  - |375,00|0|A||20180316||
CA|Crédit Agricole||20170125|51200000|Banques|51214000|Crédit agricole|2016-254 FC|20161006|Ce Caz Production Comptable 831-  - Virement En Votre Faveur  - 831-Bq00168998-1 -  |120,00|0|||20180316||
CA|Crédit Agricole||20170125|62700000|Services bancaires et assimilés|627|Services bancaires et assimilés| ||Virement Unitair N°1702500014441  - Frais  - |0,21|0|||20180316||
AC|Journal des achats||20170120|40100000|Fournisseurs|401DIVER|FOURNISSEUR DIVERS|D-2017-0050 FG|20170120|D-2017-0050 : etiquette crit'air voiture 4,18e|0|4,18|S||20180316||
AC|Journal des achats||20170120|62300000|Publicité, publications, relations publiques|623|Publicité, publications, relations publiques|D-2017-0052 FG|20170120|D-2017-0052 : linkedin 71,99e|59,99|0|||20180316||
AC|Journal des achats||20170125|60600000|Achats non stockés|60640000|Achats fournitures administatives|D-2017-0045 FG|20170125|D-2017-0045 : amazon café 6,20e|5,55|0|||20180316||
AC|Journal des achats||20170117|40100000|Fournisseurs|401FREE|FREE|D-2017-0044 FG|20170117|D-2017-0044 : free ligne 0783003425 19,99e|0|19,99|E||20180316||
AC|Journal des achats||20170125|44500000|Etat - Taxes sur le chiffre d'affaires|44566000|TVA sur achats|D-2017-0045 FG|20170125|D-2017-0045 : amazon café 6,20e|0,65|0|||20180316||
AC|Journal des achats||20170125|40100000|Fournisseurs|401DIVER|FOURNISSEUR DIVERS|D-2017-0045 FG|20170125|D-2017-0045 : amazon café 6,20e|0|6,20|N||20180316||
AC|Journal des achats||20170123|62600000|Frais postaux et de télécommunications|626|Frais postaux et de télécommunications|D-2017-0046 FG|20170123|D-2017-0046 : la poste colissimo 6,10e|6,10|0|||20180316||
AC|Journal des achats||20170117|44500000|Etat - Taxes sur le chiffre d'affaires|44566000|TVA sur achats|D-2017-0044 FG|20170117|D-2017-0044 : free ligne 0783003425 19,99e|3,33|0|||20180316||
AC|Journal des achats||20170117|62600000|Frais postaux et de télécommunications|62638000|free ligne 0783003425|D-2017-0044 FG|20170117|D-2017-0044 : free ligne 0783003425 19,99e|16,66|0|||20180316||
VE|Journal des ventes||20170125|41100000|Clients|411CIM|CIMES pour le compte de BPCE SA|A-2017-001 FC|20170125|A-2017-001 : Facture en double|0|240,00|||20180316||
VE|Journal des ventes||20170125|70600000|Prestations de services|70600001|Prestations non soumises à TVA|A-2017-001 FC|20170125|A-2017-001 : Facture en double|240,00|0|||20180316||
AC|Journal des achats||20170122|62600000|Frais postaux et de télécommunications|62632100|Free 06 52 33 37 27|D-2017-0043 FG|20170122|D-2017-0043 : free ligne 0652333727 20,99e|17,49|0|||20180316||
AC|Journal des achats||20170122|44500000|Etat - Taxes sur le chiffre d'affaires|44566000|TVA sur achats|D-2017-0043 FG|20170122|D-2017-0043 : free ligne 0652333727 20,99e|3,50|0|||20180316||
AC|Journal des achats||20170122|40100000|Fournisseurs|401FREE|FREE|D-2017-0043 FG|20170122|D-2017-0043 : free ligne 0652333727 20,99e|0|20,99|D||20180316||
AC|Journal des achats||20170123|40100000|Fournisseurs|401POSTE|POSTE|D-2017-0046 FG|20170123|D-2017-0046 : la poste colissimo 6,10e|0|6,10|A||20180316||
AC|Journal des achats||20170111|60600000|Achats non stockés|60640000|Achats fournitures administatives|D-2017-0047 FG|20170111|D-2017-0047 : amazon fournitures 14,90e|12,42|0|||20180316||
AC|Journal des achats||20170125|62500000|Déplacements, missions et réceptions|62510000|Voyages et déplacements|D-2017-0053 FG|20170125|D-2017-0053 : easyjet trajet nantes 94,80e|94,80|0|||20180316||
AC|Journal des achats||20170125|40100000|Fournisseurs|401EASYJ|EASYJ|D-2017-0053 FG|20170125|D-2017-0053 : easyjet trajet nantes 94,80e|0|94,80|A||20180316||
AC|Journal des achats||20170120|40100000|Fournisseurs|401LIN|Linkedin|D-2017-0052 FG|20170120|D-2017-0052 : linkedin 71,99e|0|71,99|A||20180316||
CA|Crédit Agricole||20170125|51200000|Banques|51214000|Crédit agricole| ||Virement Unitair N°1702500014442  - Frais  - |0|0,21|||20180316||
AC|Journal des achats||20170119|40100000|Fournisseurs|401ADOBE|Adobe|D-2017-0051 FG|20170119|D-2017-0051 : adobe janvier 69,99e|0|69,99|D||20180316||
AC|Journal des achats||20170120|62500000|Déplacements, missions et réceptions|62510000|Voyages et déplacements|D-2017-0054 EV|20170120|D-2017-0054 : Air b&b céline clermont 52,65e|43,58|0|||20180316||
AC|Journal des achats||20170120|44500000|Etat - Taxes sur le chiffre d'affaires|44566000|TVA sur achats|D-2017-0054 EV|20170120|D-2017-0054 : Air b&b céline clermont 52,65e|9,07|0|||20180316||
AC|Journal des achats||20170111|44500000|Etat - Taxes sur le chiffre d'affaires|44566000|TVA sur achats|D-2017-0047 FG|20170111|D-2017-0047 : amazon fournitures 14,90e|2,48|0|||20180316||
AC|Journal des achats||20170111|40100000|Fournisseurs|401DIVER|FOURNISSEUR DIVERS|D-2017-0047 FG|20170111|D-2017-0047 : amazon fournitures 14,90e|0|14,90|Q||20180316||
AC|Journal des achats||20170113|62600000|Frais postaux et de télécommunications|62610000|Frais d'affranchissements|D-2017-0049 FG|20170113|D-2017-0049 : la poste decembre 225,46e|225,46|0|||20180316||
AC|Journal des achats||20170120|40100000|Fournisseurs|401AIRB|Air B&B|D-2017-0054 EV|20170120|D-2017-0054 : Air b&b céline clermont 52,65e|0|52,65|B||20180316||
AC|Journal des achats||20170119|60600000|Achats non stockés|60640000|Achats fournitures administatives|D-2017-0051 FG|20170119|D-2017-0051 : adobe janvier 69,99e|69,99|0|||20180316||
AC|Journal des achats||20170120|44500000|Etat - Taxes sur le chiffre d'affaires|44566000|TVA sur achats|D-2017-0052 FG|20170120|D-2017-0052 : linkedin 71,99e|12,00|0|||20180316||
CA|Crédit Agricole||20170126|51200000|Banques|51214000|Crédit agricole|D-2016-965 FG|20161108|Virement Emis  - Web Geoffroy Murat - Sog Avance  - Avance Salaire Geoffroy Fevrier  - 27/01/2017  - |0|500,00|||20180316||
CA|Crédit Agricole||20170126|41100000|Clients|411LRQD|LRQDO_clients_passage|2017-022 Conseil|20170209|Mangopay Sa Ca83a9369dbb4e70981f  - Virement En Votre Faveur  - La Ruche La Ruche By Mangopay - Ca83a9369dbb4e70981f8350c65cc1d5  -   |0|47,56|C||20180316||
CA|Crédit Agricole||20170126|41100000|Clients|411AIRLI|AirLink Atlantic|2016-312 Conseil|20161213|M Ou Mme Yvan Boniface Facture 2  - Virement En Votre Faveur  - Vir De M Ou Mme Yvan Boniface - Facture 2016 312  -   |0|900,00|2016-2017,A||20180316||
CA|Crédit Agricole||20170126|51200000|Banques|51214000|Crédit agricole|D-2017-0066 FG|20170123|Paypal Europe S.A.R.L. Et Cie S.C.A  - Prelevmnt  - 1000529009310 Paypal  - Lu96zzz0000000000000000058  - 4ajj224myykr2  - |0|279,00|||20180316||
CA|Crédit Agricole||20170126|51200000|Banques|51214000|Crédit agricole| ||Dgfip  - Prelevmnt  - Tva-012017-3310ca3  - Fr46zzz005002  - 512511577dgfip20150cluoaig9nassb  - |0|2485,00|||20180316||
CA|Crédit Agricole||20170126|51200000|Banques|51214000|Crédit agricole|D-2017-0044 FG|20170117|Free Mobile Prelevmnt Fr07zzz591778 Fm-90548992-1|0|19,99|||20180316||
CA|Crédit Agricole||20170126|51200000|Banques|51214000|Crédit agricole|D-2017-0043 FG|20170122|Free Mobile Prelevmnt Fr07zzz591778 Fm-90548992-1|0|20,99|||20180316||
CA|Crédit Agricole||20170126|51200000|Banques|51214000|Crédit agricole| ||Virement Unitair N°1702600015971  - Frais  - |0|0,21|||20180316||
CA|Crédit Agricole||20170126|44500000|Etat - Taxes sur le chiffre d'affaires|4455|Taxes sur le chiffre d'affaires à décaisser| ||Dgfip  - Prelevmnt  - Tva-012017-3310ca3  - Fr46zzz005002  - 512511577dgfip20150cluoaig9nassb  - |2485,00|0|||20180316||
CA|Crédit Agricole||20170126|51200000|Banques|51214000|Crédit agricole|D-2017-0089 FG|20170209|Apple Online Store Eu 0805 25/01  - Paiement Par Carte  - |0|1589,00|||20180316||
CA|Crédit Agricole||20170126|51200000|Banques|51214000|Crédit agricole| ||Virement Emis  - Web Geoffroy Murat - Sog Avance  - Avance Ndf Geoffroy Janvier  - 27/01/2017  - |0|400,00|||20180316||
CA|Crédit Agricole||20170126|51200000|Banques|51214000|Crédit agricole| ||Virement Unitair N°1702600015972  - Frais  - |0|0,21|||20180316||
CA|Crédit Agricole||20170126|51200000|Banques|51214000|Crédit agricole|D-2017-0088 FG|20170125|Adobe Ps Creativecld 800-8 26/01  - Paiement Par Carte  - |0|17,99|||20180316||
CA|Crédit Agricole||20170126|40100000|Fournisseurs|401APPLE|APPLE SALES|D-2017-0089 FG|20170209|Apple Online Store Eu 0805 25/01  - Paiement Par Carte  - |1589,00|0|A||20180316||
CA|Crédit Agricole||20170126|42100000|Personnel - rémunérations dues|421MUR|Salaire Murat|D-2016-965 FG|20161108|Virement Emis  - Web Geoffroy Murat - Sog Avance  - Avance Salaire Geoffroy Fevrier  - 27/01/2017  - |500,00|0|||20180316||
CA|Crédit Agricole||20170126|51200000|Banques|51214000|Crédit agricole|2016-312 Conseil|20161213|M Ou Mme Yvan Boniface Facture 2  - Virement En Votre Faveur  - Vir De M Ou Mme Yvan Boniface - Facture 2016 312  -   |900,00|0|||20180316||
CA|Crédit Agricole||20170126|62700000|Services bancaires et assimilés|627|Services bancaires et assimilés| ||Virement Unitair N°1702600015972  - Frais  - |0,21|0|||20180316||
CA|Crédit Agricole||20170126|40100000|Fournisseurs|401MIC|Microsoft|D-2017-0066 FG|20170123|Paypal Europe S.A.R.L. Et Cie S.C.A  - Prelevmnt  - 1000529009310 Paypal  - Lu96zzz0000000000000000058  - 4ajj224myykr2  - |279,00|0|A||20180316||
CA|Crédit Agricole||20170126|42100000|Personnel - rémunérations dues|421NFMUR|Note de frais Geoffroy Murat| ||Virement Emis  - Web Geoffroy Murat - Sog Avance  - Avance Ndf Geoffroy Janvier  - 27/01/2017  - |400,00|0|||20180316||
CA|Crédit Agricole||20170126|40100000|Fournisseurs|401ADOBE|Adobe|D-2017-0088 FG|20170125|Adobe Ps Creativecld 800-8 26/01  - Paiement Par Carte  - |17,99|0|E||20180316||
CA|Crédit Agricole||20170126|51200000|Banques|51214000|Crédit agricole|2017-022 Conseil|20170209|Mangopay Sa Ca83a9369dbb4e70981f  - Virement En Votre Faveur  - La Ruche La Ruche By Mangopay - Ca83a9369dbb4e70981f8350c65cc1d5  -   |47,56|0|||20180316||
CA|Crédit Agricole||20170126|62700000|Services bancaires et assimilés|627|Services bancaires et assimilés| ||Virement Unitair N°1702600015971  - Frais  - |0,21|0|||20180316||
CA|Crédit Agricole||20170126|40100000|Fournisseurs|401FREE|FREE|D-2017-0043 FG|20170122|Free Mobile Prelevmnt Fr07zzz591778 Fm-90548992-1|20,99|0|D||20180316||
CA|Crédit Agricole||20170126|40100000|Fournisseurs|401FREE|FREE|D-2017-0044 FG|20170117|Free Mobile Prelevmnt Fr07zzz591778 Fm-90548992-1|19,99|0|E||20180316||
CA|Crédit Agricole||20170130|51200000|Banques|51214000|Crédit agricole|D-2017-0083 FG|20170127|Airbnb San Francisco       27/01  - Paiement Par Carte  - |0|96,48|||20180316||
CA|Crédit Agricole||20170130|62700000|Services bancaires et assimilés|627|Services bancaires et assimilés| ||Carte Hors Euro  N°1703000031017  - Frais  - |0,77|0|||20180316||
CA|Crédit Agricole||20170130|62700000|Services bancaires et assimilés|627|Services bancaires et assimilés| ||Carte Hors Euro  N°1703000031015  - Frais  - |1,33|0|||20180316||
CA|Crédit Agricole||20170130|51200000|Banques|51214000|Crédit agricole|D-2017-0078 FG|20170127|Airbnb San Francisco       27/01  - Paiement Par Carte  - |0|35,59|||20180316||
CA|Crédit Agricole||20170130|51200000|Banques|51214000|Crédit agricole| ||Carte Hors Euro  N°1703000031015  - Frais  - |0|1,33|||20180316||
CA|Crédit Agricole||20170130|51200000|Banques|51214000|Crédit agricole|D-2017-0087 FG|20170209|Amazon Eu Sarl Paris209040 26/01  - Paiement Par Carte  - |0|4,96|||20180316||
CA|Crédit Agricole||20170130|51200000|Banques|51214000|Crédit agricole|D-2017-0086 FG|20170126|Amazon Payments Paris24415 26/01  - Paiement Par Carte  - |0|8,59|||20180316||
VE|Journal des ventes||20170130|70600000|Prestations de services|70600310|Outils formation continue|2017-013 FC|20170130|2017-013 : Formation Développer la connaissance des outils quotidiens du management JANVIER|0|2700,00|||20180316||
VE|Journal des ventes||20170130|41100000|Clients|411ENS|ENSP|2017-013 FC|20170130|2017-013 : Formation Développer la connaissance des outils quotidiens du management JANVIER|2700,00|0|E||20180316||
CA|Crédit Agricole||20170130|51200000|Banques|51214000|Crédit agricole| ||Carte Hors Euro  N°1703000031016  - Frais  - |0|2,91|||20180316||
CA|Crédit Agricole||20170130|51200000|Banques|51214000|Crédit agricole|D-2017-0079 FG|20170129|Zoom.Us 08887999666        29/01  - Paiement Par Carte  - |0|14,04|||20180316||
VE|Journal des ventes||20170130|70600000|Prestations de services|70600200|PS Conseil 19.6%|2017-012 Conseil|20170130|2017-012 : Séminaire de Collaboration entre Elus-Cadres|0|2775,00|||20180316||
CA|Crédit Agricole||20170130|40100000|Fournisseurs|401AMAZO|AMAZO|D-2017-0087 FG|20170209|Amazon Eu Sarl Paris209040 26/01  - Paiement Par Carte  - |4,96|0|B||20180316||
VE|Journal des ventes||20170130|41100000|Clients|411RÉ|Région Auvergne-Rhône-Alpes|2017-014 EV|20170130|2017-014 : Conférences/Ateliers psychologie positive|5280,00|0|A||20180316||
CA|Crédit Agricole||20170130|40100000|Fournisseurs|401AMAZO|AMAZO|D-2017-0086 FG|20170126|Amazon Payments Paris24415 26/01  - Paiement Par Carte  - |8,59|0|C||20180316||
CA|Crédit Agricole||20170130|40100000|Fournisseurs|401ZOOM|zoom|D-2017-0079 FG|20170129|Zoom.Us 08887999666        29/01  - Paiement Par Carte  - |14,04|0|A||20180316||
CA|Crédit Agricole||20170130|40100000|Fournisseurs|401AIRB|Air B&B|D-2017-0078 FG|20170127|Airbnb San Francisco       27/01  - Paiement Par Carte  - |35,59|0|C||20180316||
VE|Journal des ventes||20170130|44500000|Etat - Taxes sur le chiffre d'affaires|44571200|TVA Collectée à 20%|2017-014 EV|20170130|2017-014 : Conférences/Ateliers psychologie positive|0|880,00|||20180316||
VE|Journal des ventes||20170130|70600000|Prestations de services|70600400|PS Evenement Colloque 19.6%|2017-014 EV|20170130|2017-014 : Conférences/Ateliers psychologie positive|0|4400,00|||20180316||
CA|Crédit Agricole||20170130|40100000|Fournisseurs|401AIRB|Air B&B|D-2017-0083 FG|20170127|Airbnb San Francisco       27/01  - Paiement Par Carte  - |96,48|0|D||20180316||
CA|Crédit Agricole||20170130|62700000|Services bancaires et assimilés|627|Services bancaires et assimilés| ||Carte Hors Euro  N°1703000031016  - Frais  - |2,91|0|||20180316||
CA|Crédit Agricole||20170130|51200000|Banques|51214000|Crédit agricole| ||Carte Hors Euro  N°1703000031017  - Frais  - |0|0,77|||20180316||
VE|Journal des ventes||20170130|44500000|Etat - Taxes sur le chiffre d'affaires|44571200|TVA Collectée à 20%|2017-012 Conseil|20170130|2017-012 : Séminaire de Collaboration entre Elus-Cadres|0|555,00|||20180316||
VE|Journal des ventes||20170130|41100000|Clients|411MAIR|Mairie de Rives|2017-012 Conseil|20170130|2017-012 : Séminaire de Collaboration entre Elus-Cadres|3330,00|0|A||20180316||
CA|Crédit Agricole||20170131|41100000|Clients|411JES|Jes Group|RDC-2017-006 FC|20170130|Paiement facture 2016-333|0|200,00|||20180316||
CA|Crédit Agricole||20170131|62700000|Services bancaires et assimilés|627|Services bancaires et assimilés| ||Carte Hors Euro  N°1703100024517  - Frais  - |1,65|0|||20180316||
CA|Crédit Agricole||20170131|51200000|Banques|51214000|Crédit agricole| ||Airbnb * Mfp98t 318-488-40 30/01  - Paiement Par Carte  - |0|47,93|||20180316||
CA|Crédit Agricole||20170131|41100000|Clients|411CNAMT|CNAMTS|2016-315 EV|20161213|Cnamts 2016315-4500039627  - Virement En Votre Faveur  - 2016315-4500039627 - 2016315-4500039627  -   |0|2970,00|||20180316||
CA|Crédit Agricole||20170131|51200000|Banques|51214000|Crédit agricole| ||V - Predica  - Prelevmnt  - De88196739701748/01/tem032170127/pr  - Edicavaleur Prevoyance 2  - Prime Periodique    Tempo2  - Fr88zzz237434  - 00/82000724385/24062015/01  - |0|2,83|||20180316||
CA|Crédit Agricole||20170131|51200000|Banques|51214000|Crédit agricole|D-2017-0080 FG|20170130|Travelgenio Madrid         30/01  - Paiement Par Carte  - |0|646,65|||20180316||
VE|Journal des ventes||20170131|41100000|Clients|411GRENO|Grenoble Ecole de Management GEM|2017-015 FC|20170131|2017-015 : Conférence RSE Renault|2200,00|0|A||20180316||
VE|Journal des ventes||20170131|70600000|Prestations de services|70600310|Outils formation continue|2017-015 FC|20170131|2017-015 : Conférence RSE Renault|0|2200,00|||20180316||
CA|Crédit Agricole||20170131|51200000|Banques|51214000|Crédit agricole| ||Paypal Europe S.A.R.L. Et Cie S.C.A  - Prelevmnt  - 1000543468654 Paypal  - Lu96zzz0000000000000000058  - 4ajj224myykr2  - |0|5,79|||20180316||
CA|Crédit Agricole||20170131|41100000|Clients|411ATO|ATOUT BIS|RDC-2017-006 FC|20170130|Paiement facture 2016-331|0|400,00|||20180316||
CA|Crédit Agricole||20170131|51200000|Banques|51214000|Crédit agricole| ||Carte Hors Euro  N°1703100024517  - Frais  - |0|1,65|||20180316||
CA|Crédit Agricole||20170131|40100000|Fournisseurs|401DIVER|FOURNISSEUR DIVERS|D-2017-0080 FG|20170130|Travelgenio Madrid         30/01  - Paiement Par Carte  - |646,65|0|T||20180316||
CA|Crédit Agricole||20170131|51200000|Banques|51214000|Crédit agricole|2016-315 EV|20161213|Cnamts 2016315-4500039627  - Virement En Votre Faveur  - 2016315-4500039627 - 2016315-4500039627  -   |2970,00|0|||20180316||
CA|Crédit Agricole||20170131|51200000|Banques|51214000|Crédit agricole|RDC-2017-006 |20170130|9178661  - Remise De Cheque  - |600,00|0|||20180316||
CA|Crédit Agricole||20170131|40100000|Fournisseurs|401AIRB|Air B&B| ||Airbnb * Mfp98t 318-488-40 30/01  - Paiement Par Carte  - |47,93|0|||20180316||
CA|Crédit Agricole||20170131|64400000|Rémunération Gérant|64411000|Loi Madelin Gérante| ||V - Predica  - Prelevmnt  - De88196739701748/01/tem032170127/pr  - Edicavaleur Prevoyance 2  - Prime Periodique    Tempo2  - Fr88zzz237434  - 00/82000724385/24062015/01  - |2,83|0|||20180316||
CA|Crédit Agricole||20170131|40100000|Fournisseurs|401Paypa|Paypal| ||Paypal Europe S.A.R.L. Et Cie S.C.A  - Prelevmnt  - 1000543468654 Paypal  - Lu96zzz0000000000000000058  - 4ajj224myykr2  - |5,79|0|||20180316||
CA|Crédit Agricole||20170131|43700000|Autres organismes sociaux|43710000|Malakoff Mederic| ||A3m  - Prelevmnt  - Retraite - Malakoff Mederic - 20160  - 4t - Siret 51251157700011  - Fr03zzz557706  - G033urae000087873w  - |5623,00|0|||20180316||
CA|Crédit Agricole||20170131|51200000|Banques|51214000|Crédit agricole| ||A3m  - Prelevmnt  - Retraite - Malakoff Mederic - 20160  - 4t - Siret 51251157700011  - Fr03zzz557706  - G033urae000087873w  - |0|5623,00|||20180316||
CA|Crédit Agricole||20170201|51200000|Banques|51214000|Crédit agricole| ||Ama Malakoff Mederic  - Prelevmnt  - 201522928001      A3m Cot A  - Fr03zzz557706  - 9910007231304  - |0|692,00|||20180316||
CA|Crédit Agricole||20170201|51200000|Banques|51214000|Crédit agricole| ||Paypal Europe S.A.R.L. Et Cie S.C.A  - Prelevmnt  - 1000547725498 Paypal  - Lu96zzz0000000000000000058  - 4ajj224myykr2  - |0|97,45|||20180316||
CA|Crédit Agricole||20170201|41100000|Clients|411DIV|divers|2016-240 FC|20160930|Groupe Mondial Tissus 20170131:b  - Virement En Votre Faveur  - Virt Frns Fg - 20170131:br3:4827:16  -   |0|1785,00|||20180316||
CA|Crédit Agricole||20170201|51200000|Banques|51214000|Crédit agricole| ||Paypal Europe S.A.R.L. Et Cie S.C.A  - Prelevmnt  - 1000541080192 Paypal  - Lu96zzz0000000000000000058  - 4ajj224myykr2  - |0|13,49|||20180316||
VE|Journal des ventes||20170201|41100000|Clients|411INTEP|INTEPF|2017-016 FC|20170201|2017-016 : Intefp seminaire inaugurable marcy l'étoile 2 jours|6200,00|0|A||20180316||
CA|Crédit Agricole||20170201|51200000|Banques|51214000|Crédit agricole|D-2017-0060 FG|20170131|Zendesk Inc Dublin 6       30/01  - Paiement Par Carte  - |0|360,00|||20180316||
CA|Crédit Agricole||20170201|40100000|Fournisseurs|401Paypa|Paypal| ||Paypal Europe S.A.R.L. Et Cie S.C.A  - Prelevmnt  - 1000541080192 Paypal  - Lu96zzz0000000000000000058  - 4ajj224myykr2  - |13,49|0|||20180316||
CA|Crédit Agricole||20170201|40100000|Fournisseurs|401DROPB|DROPBOX| ||Paypal Europe S.A.R.L. Et Cie S.C.A  - Prelevmnt  - 1000547725498 Paypal  - Lu96zzz0000000000000000058  - 4ajj224myykr2  - |97,45|0|C||20180316||
CA|Crédit Agricole||20170201|43700000|Autres organismes sociaux|43710000|Malakoff Mederic| ||Ama Malakoff Mederic  - Prelevmnt  - 201522928001      A3m Cot A  - Fr03zzz557706  - 9910007231304  - |692,00|0|||20180316||
CA|Crédit Agricole||20170201|51200000|Banques|51214000|Crédit agricole|2016-240 FC|20160930|Groupe Mondial Tissus 20170131:b  - Virement En Votre Faveur  - Virt Frns Fg - 20170131:br3:4827:16  -   |1785,00|0|||20180316||
CA|Crédit Agricole||20170201|40100000|Fournisseurs|401DIVER|FOURNISSEUR DIVERS|D-2017-0060 FG|20170131|Zendesk Inc Dublin 6       30/01  - Paiement Par Carte  - |360,00|0|V||20180316||
VE|Journal des ventes||20170201|70600000|Prestations de services|70600310|Outils formation continue|2017-017 FC|20170201|2017-017 : Participation Accompagnement FEP|0|200,00|||20180316||
VE|Journal des ventes||20170201|41100000|Clients|411NETS|Netser|2017-017 FC|20170201|2017-017 : Participation Accompagnement FEP|200,00|0|||20180316||
VE|Journal des ventes||20170201|41100000|Clients|411INTEP|INTEPF|2017-018 FC|20170201|2017-018 : Intefp seminaire inaugurable marcy frais transport sonia|70,00|0|B||20180316||
VE|Journal des ventes||20170201|70600000|Prestations de services|70600310|Outils formation continue|2017-018 FC|20170201|2017-018 : Intefp seminaire inaugurable marcy frais transport sonia|0|70,00|||20180316||
VE|Journal des ventes||20170201|41100000|Clients|411NETS|Netser|2017-017 FC|20170201|2017-017 : Participation Accompagnement FEP|200,00|0|A||20180316||
VE|Journal des ventes||20170201|70600000|Prestations de services|70600310|Outils formation continue|2017-016 FC|20170201|2017-016 : Intefp seminaire inaugurable marcy l'étoile 2 jours|0|6200,00|||20180316||
VE|Journal des ventes||20170201|70600000|Prestations de services|70600310|Outils formation continue|2017-017 FC|20170201|2017-017 : Participation Accompagnement FEP|0|200,00|||20180316||
CA|Crédit Agricole||20170202|51200000|Banques|51214000|Crédit agricole|2017-021 Conseil|20170209|Mangopay Sa 90c703b715854fb4a5f4 Virement En Votre Faveur La Ruche La Ruche By Mangopay90c703b715854fb4a5f4b94f045f6e16|45,38|0|||20180316||
CA|Crédit Agricole||20170202|62700000|Services bancaires et assimilés|627|Services bancaires et assimilés| ||Assurance Pret Profession.02/17  - Prelevement  - |43,50|0|||20180316||
CA|Crédit Agricole||20170202|51200000|Banques|51214000|Crédit agricole| ||Mangopay Sa 90c703b715854fb4a5f4 Virement En Votre Faveur La Ruche La Ruche By Mangopay90c703b715854fb4a5f4b94f045f6e16|0,01|0|||20180316||
CA|Crédit Agricole||20170202|51200000|Banques|51214000|Crédit agricole| ||Assurance Pret Profession.02/17  - Prelevement  - |0|43,50|||20180316||
